country,country_code,region,income_group,che_per_capita_usd,risk_factor_key,risk_category,risk_factor_label,daly_per_capita,unit,capital,pathway,source
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,ohs_secondhand_smoke,OHS,Second-hand smoke — all causes,0.0043999647647722205,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,ohs_occupational_pm,OHS,Occupational PM/gases/fumes — all causes,0.000923070303305731,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,ohs_occupational_injuries,OHS,Occupational injuries — all causes,0.0021918618819916098,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_processed_meat,Diet,Diet high in processed meat,0.0007040999552517571,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_red_meat,Diet,Diet high in red meat,0.00282200842629356,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_sodium,Diet,Diet high in sodium,0.00126439740674344,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_sugary_beverages,Diet,Diet high in sugar-sweetened beverages,0.0010225151105492899,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_trans_fats,Diet,Diet high in trans fats,0.00169359902052128,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_low_vegetables,Diet,Diet low in vegetables,0.00127772998352126,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_low_whole_grains,Diet,Diet low in whole grains,0.006422153806526549,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
