country,country_code,region,income_group,skill_level,wage_usd_year,unit,capital,pathway,source
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,high,38476.50313753273,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Liechtenstein,LIE,Europe & Central Asia,High income,low,91438.50396808027,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Liechtenstein,LIE,Europe & Central Asia,High income,medium,155962.00726369294,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Liechtenstein,LIE,Europe & Central Asia,High income,high,360769.7564885309,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sri Lanka,LKA,South Asia,Lower middle income,low,642.9184277863422,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sri Lanka,LKA,South Asia,Lower middle income,medium,1240.9927232431035,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sri Lanka,LKA,South Asia,Lower middle income,high,4761.714704302261,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,low,266.1016669956308,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,medium,741.7583967503208,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,high,4074.6817758705965,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lithuania,LTU,Europe & Central Asia,High income,low,7971.966548481574,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lithuania,LTU,Europe & Central Asia,High income,medium,13832.830369762478,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Lithuania,LTU,Europe & Central Asia,High income,high,36271.80935726641,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Luxembourg,LUX,Europe & Central Asia,High income,low,41207.53715307612,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Luxembourg,LUX,Europe & Central Asia,High income,medium,73036.65468569905,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Luxembourg,LUX,Europe & Central Asia,High income,high,184560.2200779748,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Latvia,LVA,Europe & Central Asia,High income,low,7656.137100740423,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Latvia,LVA,Europe & Central Asia,High income,medium,13105.387684713893,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Latvia,LVA,Europe & Central Asia,High income,high,33655.01938069602,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Macao SAR, China",MAC,East Asia & Pacific,High income,low,32339.165533704334,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Macao SAR, China",MAC,East Asia & Pacific,High income,medium,53390.88806506466,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Macao SAR, China",MAC,East Asia & Pacific,High income,high,131697.52389382618,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Martin (French part),MAF,Latin America & Caribbean,High income,low,1252548.053296295,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Martin (French part),MAF,Latin America & Caribbean,High income,medium,2649808.3330434645,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Martin (French part),MAF,Latin America & Caribbean,High income,high,10725825.288473284,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Morocco,MAR,Middle East & North Africa,Lower middle income,low,883.5847906584802,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Morocco,MAR,Middle East & North Africa,Lower middle income,medium,1625.4360566537287,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Morocco,MAR,Middle East & North Africa,Lower middle income,high,5466.864522724652,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Monaco,MCO,Europe & Central Asia,High income,low,118937.32102191179,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Monaco,MCO,Europe & Central Asia,High income,medium,202865.34140605573,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Monaco,MCO,Europe & Central Asia,High income,high,469266.08026583836,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Moldova,MDA,Europe & Central Asia,Upper middle income,low,2004.719871188639,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Moldova,MDA,Europe & Central Asia,Upper middle income,medium,3218.819540250424,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Moldova,MDA,Europe & Central Asia,Upper middle income,high,7269.574352572573,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Madagascar,MDG,Sub-Saharan Africa,Low income,low,94.26972493295241,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Madagascar,MDG,Sub-Saharan Africa,Low income,medium,212.93637660838735,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Madagascar,MDG,Sub-Saharan Africa,Low income,high,1185.69063968465,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Maldives,MDV,South Asia,Upper middle income,low,4166.519774392114,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Maldives,MDV,South Asia,Upper middle income,medium,7861.572416848926,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Maldives,MDV,South Asia,Upper middle income,high,28685.650798473318,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mexico,MEX,Latin America & Caribbean,Upper middle income,low,2318.692864346794,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mexico,MEX,Latin America & Caribbean,Upper middle income,medium,4390.954603014219,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mexico,MEX,Latin America & Caribbean,Upper middle income,high,16363.666825956048,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,low,2264.6778473091363,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,medium,4174.266833541928,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,high,11612.720901126408,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
North Macedonia,MKD,Europe & Central Asia,Upper middle income,low,2014.7001370015541,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
North Macedonia,MKD,Europe & Central Asia,Upper middle income,medium,3865.4632178873508,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
North Macedonia,MKD,Europe & Central Asia,Upper middle income,high,8436.287190378029,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mali,MLI,Sub-Saharan Africa,Low income,low,286.986042439847,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mali,MLI,Sub-Saharan Africa,Low income,medium,539.080164826217,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mali,MLI,Sub-Saharan Africa,Low income,high,1622.1253632861383,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malta,MLT,Middle East & North Africa,High income,low,12770.604778091409,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malta,MLT,Middle East & North Africa,High income,medium,20459.52277775514,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malta,MLT,Middle East & North Africa,High income,high,47630.2518472105,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Myanmar,MMR,East Asia & Pacific,Lower middle income,low,634.7487096550199,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Myanmar,MMR,East Asia & Pacific,Lower middle income,medium,1012.7881826085126,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Myanmar,MMR,East Asia & Pacific,Lower middle income,high,2753.5577827288184,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Montenegro,MNE,Europe & Central Asia,Upper middle income,low,3166.931183690017,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Montenegro,MNE,Europe & Central Asia,Upper middle income,medium,5920.559765919673,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Montenegro,MNE,Europe & Central Asia,Upper middle income,high,14055.73263799778,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mongolia,MNG,East Asia & Pacific,Lower middle income,low,1481.9613305817024,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mongolia,MNG,East Asia & Pacific,Lower middle income,medium,2501.106930115429,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mongolia,MNG,East Asia & Pacific,Lower middle income,high,6937.481009578731,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Northern Mariana Islands,MNP,East Asia & Pacific,High income,low,128471.50348347373,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Northern Mariana Islands,MNP,East Asia & Pacific,High income,medium,216188.88882320374,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Northern Mariana Islands,MNP,East Asia & Pacific,High income,high,550890.9636880432,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mozambique,MOZ,Sub-Saharan Africa,Low income,low,157.27488508802682,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mozambique,MOZ,Sub-Saharan Africa,Low income,medium,366.9747318720625,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mozambique,MOZ,Sub-Saharan Africa,Low income,high,2259.9794712082216,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,low,1161.232812374643,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,medium,2416.7695633338512,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,high,10051.690395013627,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,low,2238.997374116178,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,medium,3689.044420027073,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,high,17397.44617018685,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malawi,MWI,Sub-Saharan Africa,Low income,low,175.23834118394532,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malawi,MWI,Sub-Saharan Africa,Low income,medium,357.9868969900598,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malawi,MWI,Sub-Saharan Africa,Low income,high,1828.1114092796586,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malaysia,MYS,East Asia & Pacific,Upper middle income,low,2927.9850572716778,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malaysia,MYS,East Asia & Pacific,Upper middle income,medium,5447.670690727834,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Malaysia,MYS,East Asia & Pacific,Upper middle income,high,17387.670057441235,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Namibia,NAM,Sub-Saharan Africa,Upper middle income,low,1369.3058515128116,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Namibia,NAM,Sub-Saharan Africa,Upper middle income,medium,3590.712305269486,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Namibia,NAM,Sub-Saharan Africa,Upper middle income,high,26232.808773265697,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
New Caledonia,NCL,East Asia & Pacific,High income,low,11549.886703681923,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
New Caledonia,NCL,East Asia & Pacific,High income,medium,19435.883482317095,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
New Caledonia,NCL,East Asia & Pacific,High income,high,49526.377789277896,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Niger,NER,Sub-Saharan Africa,Low income,low,116.30301999911566,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Niger,NER,Sub-Saharan Africa,Low income,medium,222.8979415008093,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Niger,NER,Sub-Saharan Africa,Low income,high,1126.3335876709014,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,low,1347.567622732939,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,medium,2221.7807957084215,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,high,6180.616058694955,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,low,835.4681202254944,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,medium,1753.156912600165,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,high,7234.093009254083,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Netherlands,NLD,Europe & Central Asia,High income,low,26474.3999187545,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Netherlands,NLD,Europe & Central Asia,High income,medium,41461.035867350314,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Netherlands,NLD,Europe & Central Asia,High income,high,91376.68388737459,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Norway,NOR,Europe & Central Asia,High income,low,28894.047636654373,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Norway,NOR,Europe & Central Asia,High income,medium,44990.9052648904,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Norway,NOR,Europe & Central Asia,High income,high,91336.80711890744,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nepal,NPL,South Asia,Lower middle income,low,754.0554130836497,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nepal,NPL,South Asia,Lower middle income,medium,1477.8589745279849,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nepal,NPL,South Asia,Lower middle income,high,5915.917653910357,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nauru,NRU,East Asia & Pacific,High income,low,5850.554902809323,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nauru,NRU,East Asia & Pacific,High income,medium,9394.015354561381,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Nauru,NRU,East Asia & Pacific,High income,high,25395.78584202268,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
New Zealand,NZL,East Asia & Pacific,High income,low,16031.891086166797,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
New Zealand,NZL,East Asia & Pacific,High income,medium,27069.00585902705,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
New Zealand,NZL,East Asia & Pacific,High income,high,71452.11887122745,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Oman,OMN,Middle East & North Africa,High income,low,4611.019885220547,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Oman,OMN,Middle East & North Africa,High income,medium,8646.36776518712,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Oman,OMN,Middle East & North Africa,High income,high,26272.09004369846,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Pakistan,PAK,South Asia,Lower middle income,low,472.72288249314084,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Pakistan,PAK,South Asia,Lower middle income,medium,834.6953345411645,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Pakistan,PAK,South Asia,Lower middle income,high,3218.01956937422,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Panama,PAN,Latin America & Caribbean,High income,low,2497.072515610428,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Panama,PAN,Latin America & Caribbean,High income,medium,5861.121383837859,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Panama,PAN,Latin America & Caribbean,High income,high,24871.38411570025,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Peru,PER,Latin America & Caribbean,Upper middle income,low,1301.9090207378417,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Peru,PER,Latin America & Caribbean,Upper middle income,medium,3135.6147770652087,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Peru,PER,Latin America & Caribbean,Upper middle income,high,11414.873498774332,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Philippines,PHL,East Asia & Pacific,Lower middle income,low,944.9935961725828,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Philippines,PHL,East Asia & Pacific,Lower middle income,medium,1645.35910522146,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Philippines,PHL,East Asia & Pacific,Lower middle income,high,5787.571234306508,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Palau,PLW,East Asia & Pacific,Upper middle income,low,5551.331856376432,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Palau,PLW,East Asia & Pacific,Upper middle income,medium,9060.255731818232,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Palau,PLW,East Asia & Pacific,Upper middle income,high,33194.152004895026,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,low,479.8192357986608,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,medium,947.4911491720391,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,high,3098.2065512062763,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Poland,POL,Europe & Central Asia,High income,low,6604.151409537779,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Poland,POL,Europe & Central Asia,High income,medium,11396.030801419198,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Poland,POL,Europe & Central Asia,High income,high,25294.415847858567,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Puerto Rico,PRI,Latin America & Caribbean,High income,low,15498.293242027134,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Puerto Rico,PRI,Latin America & Caribbean,High income,medium,38768.59194465784,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Puerto Rico,PRI,Latin America & Caribbean,High income,high,171136.51239721212,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,low,39.285489575020904,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,medium,39.285489575020904,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,high,39.285489575020904,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Portugal,PRT,Europe & Central Asia,High income,low,9459.48222229553,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Portugal,PRT,Europe & Central Asia,High income,medium,15576.489919193327,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Portugal,PRT,Europe & Central Asia,High income,high,38080.0022531385,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Paraguay,PRY,Latin America & Caribbean,Upper middle income,low,1151.234279214706,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Paraguay,PRY,Latin America & Caribbean,Upper middle income,medium,2438.115137617679,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Paraguay,PRY,Latin America & Caribbean,Upper middle income,high,9091.844093385002,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
West Bank and Gaza,PSE,Middle East & North Africa,Upper middle income,low,1735.6278056272743,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
West Bank and Gaza,PSE,Middle East & North Africa,Upper middle income,medium,3964.849917646231,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
West Bank and Gaza,PSE,Middle East & North Africa,Upper middle income,high,13133.900674422159,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
French Polynesia,PYF,East Asia & Pacific,High income,low,11809.922868923746,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
French Polynesia,PYF,East Asia & Pacific,High income,medium,19873.46635550818,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
French Polynesia,PYF,East Asia & Pacific,High income,high,50641.423303493735,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Qatar,QAT,Middle East & North Africa,High income,low,12199.78992084286,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Qatar,QAT,Middle East & North Africa,High income,medium,22294.569969288525,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Qatar,QAT,Middle East & North Africa,High income,high,54809.69101713451,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Romania,ROU,Europe & Central Asia,High income,low,3993.0405827972468,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Romania,ROU,Europe & Central Asia,High income,medium,8095.417131352774,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Romania,ROU,Europe & Central Asia,High income,high,18445.88855647011,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Russian Federation,RUS,Europe & Central Asia,Upper middle income,low,4039.357977993368,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Russian Federation,RUS,Europe & Central Asia,Upper middle income,medium,7002.701577192552,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Russian Federation,RUS,Europe & Central Asia,Upper middle income,high,18219.07546174313,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Rwanda,RWA,Sub-Saharan Africa,Low income,low,157.8440415756595,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Rwanda,RWA,Sub-Saharan Africa,Low income,medium,340.3208288592247,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Rwanda,RWA,Sub-Saharan Africa,Low income,high,2001.0864736922415,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Saudi Arabia,SAU,Middle East & North Africa,High income,low,9078.504414736984,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Saudi Arabia,SAU,Middle East & North Africa,High income,medium,16590.560428016368,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Saudi Arabia,SAU,Middle East & North Africa,High income,high,40786.76969833002,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sudan,SDN,Sub-Saharan Africa,Low income,low,456.791460481642,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
